application_number,parent_application_number,parent_filing_date,continuation_type
PCT/US09/54876,61092077,2008-08-27,PRO
PCT/US09/54877,61091583,2008-08-25,PRO
PCT/US09/54878,61099643,2008-09-24,PRO
PCT/US09/54878,12360909,2009-01-28,CON
PCT/US09/54879,12198594,2008-08-26,CON
PCT/US09/54880,12229872,2008-08-27,CON
PCT/US09/54881,61092554,2008-08-28,PRO
PCT/US09/54881,61096479,2008-09-12,PRO
PCT/US09/54882,61092246,2008-08-27,PRO
PCT/US09/54883,61099648,2008-09-24,PRO
PCT/US09/54883,12360923,2009-01-28,CON
PCT/US09/54884,12202186,2008-08-29,CON
PCT/US09/54885,12229927,2008-08-28,CON
PCT/US09/54886,12230357,2008-08-28,CON
PCT/US09/54887,61092573,2008-08-28,PRO
PCT/US09/54888,60949676,2007-07-13,PRO
PCT/US09/54888,12169706,2008-07-09,CON
PCT/US09/54888,12198713,2008-08-26,CON
PCT/US09/54889,61189991,2008-08-25,PRO
PCT/US09/54891,61091500,2008-08-25,PRO
PCT/US09/54892,61092448,2008-08-28,PRO
PCT/US09/54893,61095306,2008-09-08,PRO
PCT/US09/54893,61141915,2008-12-31,PRO
PCT/US09/54893,61141918,2008-12-31,PRO
PCT/US09/54893,61141921,2008-12-31,PRO
PCT/US09/54893,12408456,2009-03-20,CON
PCT/US09/54893,12408460,2009-03-20,CON
PCT/US09/54893,12543278,2009-08-18,CON
PCT/US09/54895,61091681,2008-08-25,PRO
PCT/US09/54896,61170883,2009-04-20,PRO
PCT/US09/54897,12203674,2008-09-03,CON
PCT/US09/54900,61190177,2008-08-26,PRO
PCT/US09/54901,12201120,2008-08-29,CON
PCT/US09/54902,61091451,2008-08-25,PRO
PCT/US09/54903,12199018,2008-08-27,CON
PCT/US09/54904,12507019,2009-07-21,CON
PCT/US09/54905,61091666,2008-08-25,PRO
PCT/US09/54905,61091669,2008-08-25,PRO
PCT/US09/54905,61091674,2008-08-25,PRO
PCT/US09/54905,61091677,2008-08-25,PRO
PCT/US09/54905,61091678,2008-08-25,PRO
PCT/US09/54906,12197907,2008-08-25,CON
PCT/US09/54907,12197744,2008-08-25,CON
PCT/US09/54908,12200294,2008-08-28,CON
PCT/US09/54910,12212828,2008-09-18,CON
PCT/US09/54911,61092005,2008-08-26,PRO
PCT/US09/54913,12546292,2009-08-24,CON
PCT/US09/54914,61091669,2008-08-25,PRO
PCT/US09/54915,61091621,2008-08-25,PRO
PCT/US09/54915,61196068,2008-10-14,PRO
PCT/US09/54916,61093605,2008-09-02,PRO
PCT/US09/54916,61208168,2009-02-19,PRO
PCT/US09/54916,61173426,2009-04-28,PRO
PCT/US09/54917,61091476,2008-08-25,PRO
PCT/US09/54920,61092844,2008-08-29,PRO
PCT/US09/54921,12229760,2008-08-26,CON
PCT/US09/54922,61091648,2008-08-25,PRO
PCT/US09/54923,12546065,2009-08-24,CON
PCT/US09/54924,61093088,2008-08-29,PRO
PCT/US09/54925,61092038,2008-08-26,PRO
PCT/US09/54925,61110693,2008-11-03,PRO
PCT/US09/54925,12546579,2009-08-24,CON
PCT/US09/54926,12199532,2008-08-27,CON
PCT/US09/54927,61091666,2008-08-25,PRO
PCT/US09/54928,61091674,2008-08-25,PRO
PCT/US09/54929,61091748,2008-08-26,PRO
PCT/US09/54930,61103529,2008-10-07,PRO
PCT/US09/54930,61105272,2008-10-14,PRO
PCT/US09/54931,61091784,2008-08-26,PRO
PCT/US09/54932,61190207,2008-08-27,PRO
PCT/US09/54932,12493889,2009-06-29,CON
PCT/US09/54933,61091677,2008-08-25,PRO
PCT/US09/54934,61092678,2008-08-28,PRO
PCT/US09/54934,61103517,2008-10-07,PRO
PCT/US09/54934,12493892,2009-06-29,CON
PCT/US09/54935,61091678,2008-08-25,PRO
PCT/US09/54936,12210205,2008-09-14,CON
PCT/US09/54937,61092722,2008-08-28,PRO
PCT/US09/54937,12546471,2009-08-24,CON
PCT/US09/54938,61091679,2008-08-25,PRO
PCT/US09/54939,61093674,2008-09-02,PRO
PCT/US09/54939,61144863,2009-01-15,PRO
PCT/US09/54940,61091613,2008-08-25,PRO
PCT/US09/54941,61091639,2008-08-25,PRO
PCT/US09/54942,61091558,2008-08-25,PRO
PCT/US09/54943,12198573,2008-08-26,CON
PCT/US09/54944,12201468,2008-08-29,CON
PCT/US09/54946,12197929,2008-08-25,CON
PCT/US09/54947,12199771,2008-08-27,CON
PCT/US09/54948,12202100,2008-08-29,CON
PCT/US09/54949,61091715,2008-08-25,PRO
PCT/US09/54949,61161724,2009-03-19,PRO
PCT/US09/54950,61091599,2008-08-25,PRO
PCT/US09/54950,61150231,2009-02-05,PRO
PCT/US09/54950,61154400,2009-02-22,PRO
PCT/US09/54951,12201655,2008-08-29,CON
PCT/US09/54952,61091591,2008-08-25,PRO
PCT/US09/54952,12546458,2009-08-24,CON
PCT/US09/54953,61091627,2008-08-25,PRO
PCT/US09/54953,61120737,2008-12-08,PRO
PCT/US09/54954,61093257,2008-08-29,PRO
PCT/US09/54954,12259937,2008-10-28,CON
PCT/US09/54956,12198861,2008-08-26,CON
PCT/US09/54957,12201776,2008-08-29,CON
PCT/US09/54958,61091659,2008-08-25,PRO
PCT/US09/54958,12546515,2009-08-24,CON
PCT/US09/54959,29332978,2009-02-27,?
PCT/US09/54960,61091684,2008-08-25,PRO
PCT/US09/54960,61117937,2008-11-25,PRO
PCT/US09/54960,61161291,2009-03-18,PRO
PCT/US09/54960,61161306,2009-03-18,PRO
PCT/US09/54960,61175337,2009-05-04,PRO
PCT/US09/54960,61218838,2009-06-19,PRO
PCT/US09/54960,12546613,2009-08-24,CON
PCT/US09/54961,61091444,2008-08-25,PRO
PCT/US09/54962,61092022,2008-08-26,PRO
PCT/US09/54962,12547200,2009-08-25,CON
PCT/US09/54965,12198021,2008-08-25,CON
PCT/US09/54966,61091627,2008-08-25,PRO
PCT/US09/54966,61120737,2008-12-08,PRO
PCT/US09/54967,61091987,2008-08-26,PRO
PCT/US09/54968,61091647,2008-08-25,PRO
PCT/US09/54968,61182603,2009-05-29,PRO
PCT/US09/54969,61091502,2008-08-25,PRO
PCT/US09/54969,61091694,2008-08-25,PRO
PCT/US09/54969,61091705,2008-08-25,PRO
PCT/US09/54969,61091709,2008-08-25,PRO
PCT/US09/54969,61142548,2009-01-05,PRO
PCT/US09/54969,61165652,2009-04-01,PRO
PCT/US09/54970,61091502,2008-08-25,PRO
PCT/US09/54970,61091694,2008-08-25,PRO
PCT/US09/54970,61091705,2008-08-25,PRO
PCT/US09/54970,61091709,2008-08-25,PRO
PCT/US09/54970,61142548,2009-01-05,PRO
PCT/US09/54970,61165652,2009-04-01,PRO
PCT/US09/54971,61091502,2008-08-25,PRO
PCT/US09/54971,61091694,2008-08-25,PRO
PCT/US09/54971,61091705,2008-08-25,PRO
PCT/US09/54971,61091709,2008-08-25,PRO
PCT/US09/54971,61142548,2009-01-05,PRO
PCT/US09/54971,61165652,2009-04-01,PRO
PCT/US09/54973,61190121,2008-08-25,PRO
PCT/US09/54975,61190152,2008-08-25,PRO
PCT/US09/54976,61190152,2008-08-25,PRO
PCT/US09/54978,12283113,2008-09-09,CON
PCT/US09/54981,61092186,2008-08-27,PRO
PCT/US09/54981,61117595,2008-11-25,PRO
PCT/US09/54982,61190305,2008-08-27,PRO
PCT/US09/54983,61190305,2008-08-27,PRO
PCT/US09/54984,12204146,2008-09-04,CON
PCT/US09/54985,12238131,2008-09-25,CON
PCT/US09/54986,61113923,2008-11-12,PRO
PCT/US09/54986,61142458,2009-01-05,PRO
PCT/US09/54987,61097803,2008-09-17,PRO
PCT/US09/54987,12546991,2009-08-25,CON
PCT/US09/54988,12200629,2008-08-28,CON
PCT/US09/54989,61092186,2008-08-27,PRO
PCT/US09/54989,61114091,2008-11-13,PRO
PCT/US09/54990,12241257,2008-09-30,CON
PCT/US09/54991,61092588,2008-08-28,PRO
PCT/US09/54991,12546875,2009-08-25,CON
PCT/US09/54992,61092566,2008-08-28,PRO
PCT/US09/54993,12233831,2008-09-19,CON
PCT/US09/54995,12229932,2008-08-28,CON
PCT/US09/54996,61091810,2008-08-26,PRO
PCT/US09/54997,12212099,2008-09-17,CON
PCT/US09/54998,12200304,2008-08-28,CON
PCT/US09/54999,12204311,2008-09-04,CON
PCT/US09/55000,61092102,2008-08-27,PRO
PCT/US09/55001,12198670,2008-08-26,CON
PCT/US09/55002,12255975,2008-10-22,CON
PCT/US09/55003,12198997,2008-08-27,CON
PCT/US09/55004,12199656,2008-08-27,CON
PCT/US09/55004,12199712,2008-08-27,CON
PCT/US09/55004,12199730,2008-08-27,CON
PCT/US09/55004,12199745,2008-08-27,CON
PCT/US09/55005,61190224,2008-08-26,PRO
PCT/US09/55005,12283427,2008-09-11,CON
PCT/US09/55006,12237264,2008-09-24,CON
PCT/US09/55008,12202740,2008-09-02,CON
PCT/US09/55009,12203458,2008-09-03,CON
PCT/US09/55010,12201694,2008-08-29,CON
PCT/US09/55011,61092007,2008-08-26,PRO
PCT/US09/55012,12249529,2008-10-10,CON
PCT/US09/55013,12313060,2008-11-18,CON
PCT/US09/55014,12200697,2008-08-28,CON
PCT/US09/55015,61091895,2008-08-26,PRO
PCT/US09/55015,61186564,2009-06-12,PRO
PCT/US09/55017,61091979,2008-08-26,PRO
PCT/US09/55018,61092109,2008-08-27,PRO
PCT/US09/55020,61092426,2008-08-28,PRO
PCT/US09/55022,61098450,2008-09-19,PRO
PCT/US09/55023,12199457,2008-08-27,CON
PCT/US09/55024,61091981,2008-08-26,PRO
PCT/US09/55024,61093614,2008-09-02,PRO
PCT/US09/55024,61103404,2008-10-07,PRO
PCT/US09/55024,61185000,2009-06-08,PRO
PCT/US09/55024,61185439,2009-06-09,PRO
PCT/US09/55025,61091822,2008-08-26,PRO
PCT/US09/55026,61121659,2008-12-11,PRO
PCT/US09/55026,61156917,2009-03-03,PRO
PCT/US09/55026,12546976,2009-08-25,CON
PCT/US09/55028,12205050,2008-09-05,CON
PCT/US09/55029,61091915,2008-08-26,PRO
PCT/US09/55030,61091780,2008-08-26,PRO
PCT/US09/55030,61227253,2009-07-21,PRO
PCT/US09/55031,12397255,2009-03-03,CON
PCT/US09/55033,12198504,2008-08-26,CON
PCT/US09/55034,12207347,2008-09-09,CON
PCT/US09/55035,61092469,2008-08-28,PRO
PCT/US09/55036,61091876,2008-08-26,PRO
PCT/US09/55036,12546914,2009-08-25,CON
PCT/US09/55037,61095906,2008-09-10,PRO
PCT/US09/55038,61092166,2008-08-27,PRO
