application_number,child_application_number,child_filing_date,continuation_type
12430712,13426227,2012-03-21,CON
12430712,13667907,2012-11-02,CON
12430712,13957984,2013-08-02,CON
12430713,13840536,2013-03-15,DIV
12430716,13151578,2011-06-02,CON
12430717,13708660,2012-12-07,CON
12430719,PCT/US09/41946,2009-04-28,CON
12430720,PCT/US10/32099,2010-04-22,CON
12430728,12771476,2010-04-30,CIP
12430728,12434443,2009-05-01,CIP
12430732,14070200,2014-04-07,CON
12430733,13454976,2012-04-24,CON
12430736,13722058,2012-12-20,CON
12430736,13136172,2011-07-26,CON
12430739,14283708,2014-05-21,CON
12430745,13016636,2011-01-28,CON
12430747,13270955,2011-10-11,CON
12430750,PCT/US10/32422,2010-04-26,CON
12430753,PCT/US10/32619,2010-04-27,CON
12430754,PCT/US10/22038,2010-01-26,CON
12430755,PCT/US10/30560,2010-04-09,CON
12430756,PCT/US10/22040,2010-01-26,CON
12430762,PCT/US09/52498,2009-07-31,CON
12430768,13438352,2012-04-03,CON
12430773,14259309,2014-04-23,CON
12430773,13325789,2011-12-14,CON
12430773,13892289,2013-05-12,CON
12430773,13685088,2012-11-26,CON
12430774,13677118,2012-11-14,CON
12430774,14160418,2014-01-21,CON
12430775,13614808,2012-09-13,CON
12430776,13942413,2013-07-15,CON
12430780,13197097,2011-08-03,DIV
12430780,13486370,2012-06-01,DIV
12430780,13933299,2013-07-02,DIV
12430781,13973891,2013-08-22,CON
12430781,14017165,2013-09-03,CON
12430782,13587874,2012-08-16,DIV
12430783,13087710,2011-04-15,CON
12430786,14019262,2013-09-05,CON
12430788,PCT/US10/01235,2010-04-26,CON
12430790,13330225,2011-12-19,CON
12430795,PCT/US10/22519,2010-01-29,CON
12430802,PCT/US10/22819,2010-02-02,CON
12430805,PCT/US10/31778,2010-04-20,CON
12430807,PCT/US10/30114,2010-04-06,CON
12430809,PCT/US10/23471,2010-02-08,CON
12430812,13619624,2012-09-14,CON
12430815,PCT/US10/22732,2010-02-01,CON
12430817,13463264,2012-05-03,DIV
12430819,12576412,2009-10-09,CIP
12430819,13049973,2011-03-17,CIP
12430821,14018147,2013-09-04,CIP
12430821,14012546,2013-08-28,CIP
12430821,12541817,2009-08-14,CIP
12430821,13469881,2012-05-11,CIP
12430821,13469888,2012-05-11,CIP
12430821,13768624,2013-02-15,CIP
12430821,13196488,2011-08-02,CIP
12430821,14044447,2013-10-02,CIP
12430822,14252634,2014-04-14,CON
12430824,12538402,2009-08-10,CIP
12430824,PCT/US09/62965,2009-11-02,CON
12430830,12849221,2010-08-03,CIP
12430834,12590977,2009-11-16,CIP
12430836,13447080,2012-04-13,CON
12430836,14154068,2014-01-13,CON
12430848,12818544,2010-06-18,CON
12430858,12871850,2010-08-30,CON
12430863,PCT/US10/32127,2010-04-22,CON
12430871,13555038,2012-07-20,CON
12430882,29385636,2011-02-17,CON
12430882,12492949,2009-06-26,CIP
12430882,13194914,2011-07-30,CON
12430882,12497395,2009-07-02,CIP
12430885,12785314,2010-05-21,CON
12430885,13619381,2012-09-14,CIP
12430885,12768633,2010-04-27,CIP
12430885,12785337,2010-05-21,CON
12430886,PCT/US10/30970,2010-04-14,CON
12430889,13316557,2011-12-12,CON
12430892,14134997,2013-12-19,CON
12430892,13367234,2012-02-06,CON
12430896,13721250,2012-12-20,CON
12430899,13175877,2011-07-03,CIP
12430902,14337919,2014-07-22,CIP
12430902,12432765,2009-04-30,CIP
12430918,12834300,2010-07-12,CIP
12430918,12786486,2010-05-25,CIP
12430918,13008980,2011-01-19,CIP
12430918,12512169,2009-07-30,CIP
12430918,12786810,2010-05-25,CIP
12430918,12613817,2009-11-06,CIP
12430918,12618100,2009-11-13,CIP
12430924,13435021,2012-03-30,CON
12430930,12834153,2010-07-12,CON
12430932,14018507,2013-09-05,DIV
12430933,13414668,2012-03-07,CON
12430933,PCT/US10/29129,2010-03-30,CON
12430934,13556250,2012-07-24,CON
12430936,13621501,2012-09-17,CON
12430940,13421943,2012-03-16,CON
12430941,13645642,2012-10-05,CON
12430944,13338835,2011-12-28,CON
12430944,13103512,2011-05-09,CON
12430970,PCT/US10/31857,2010-04-21,CON
12430972,13293194,2011-11-10,CON
12430972,12912796,2010-10-27,CON
12430973,14491416,2014-09-19,CON
12430973,14145321,2013-12-31,CON
12430973,13569484,2012-08-08,CON
12430976,PCT/US10/32353,2010-04-26,CON
12430978,14217791,2014-03-18,CON
12430978,PCT/US10/29090,2010-03-29,CON
12430984,PCT/US10/32486,2010-04-27,CON
12430990,PCT/US10/32486,2010-04-27,CON
12430994,12750832,2010-03-31,CIP
12430994,PCT/US10/32486,2010-04-27,CON
12430994,13325173,2011-12-14,CIP
